session_id,pages_viewed,time_on_site_min,items_added,cart_total_gbp,used_discount_code,is_returning,device_mobile,hour_of_day,prev_orders,completed
907002,4,11.0,1,45.82,0,1,1,12,3,0
907003,5,0.1,3,99.65,0,1,0,9,0,1
907004,1,1.6,1,36.88,1,1,1,16,2,1
907005,3,6.0,1,41.83,0,1,1,14,1,1
907006,6,0.5,1,19.82,0,1,1,11,2,1
907007,4,0.3,0,0.0,1,1,1,5,1,1
907008,2,8.9,1,34.69,1,0,1,23,0,0
907009,7,0.7,1,32.28,0,0,0,6,0,0
907010,3,4.3,1,29.88,0,1,0,6,0,0
907011,3,5.4,0,0.0,0,0,1,4,0,0
907012,3,6.2,2,45.78,0,1,0,11,2,1
907013,4,5.4,1,25.93,0,0,1,13,0,0
907014,11,1.4,0,0.0,0,0,1,11,0,0
907015,2,17.2,1,34.44,0,0,0,6,0,0
907016,4,3.5,1,35.15,0,1,0,10,3,0
907017,2,0.4,0,0.0,0,0,1,3,0,0
907018,4,1.5,3,101.19,0,0,0,12,0,0
907019,9,4.9,1,32.43,0,0,0,11,0,1
907020,3,1.0,1,42.8,0,1,1,12,3,0
907021,7,5.5,1,56.17,0,1,1,22,3,0
907022,10,3.2,0,0.0,0,1,0,14,3,1
907023,9,3.8,2,80.85,0,1,1,21,4,1
907024,4,0.9,2,63.75,0,0,1,22,0,0
907025,7,0.1,2,47.21,0,0,1,23,0,0
907026,1,6.4,1,34.69,0,1,1,19,3,0
907027,14,0.1,0,0.0,0,1,1,14,2,0
907028,4,0.3,0,0.0,0,0,1,8,0,0
907029,6,0.2,2,96.77,0,0,1,11,0,0
907030,10,4.3,2,60.57,0,1,0,11,1,1
907031,4,5.3,0,0.0,0,0,0,17,0,0
907032,2,7.2,0,0.0,1,1,1,15,5,0
907033,10,4.4,0,0.0,0,1,1,11,1,0
907034,4,24.2,3,78.59,0,0,1,13,0,0
907035,4,0.2,2,38.6,1,1,1,17,2,1
907036,3,2.1,1,55.56,0,0,1,8,0,0
907037,4,1.0,0,0.0,0,0,1,8,0,0
907038,5,19.8,1,57.47,0,0,1,22,0,1
907039,3,0.2,0,0.0,1,1,1,21,3,1
907040,5,1.7,2,77.98,0,1,1,19,3,0
907041,4,9.7,0,0.0,0,0,0,0,0,0
907042,4,1.4,1,22.92,0,0,0,23,0,0
907043,4,3.1,1,29.82,0,0,1,15,0,0
907044,5,2.7,2,109.94,0,1,1,5,4,0
907045,7,1.2,2,75.57,0,1,1,13,2,0
907046,5,0.4,1,48.05,0,1,0,18,3,0
907047,4,3.1,3,178.01,0,1,1,23,2,1
907048,7,4.8,0,0.0,1,1,0,1,2,0
907049,8,6.4,1,45.9,0,0,1,8,0,0
907050,7,9.5,1,36.59,0,1,1,18,0,0
907051,6,2.2,3,157.15,0,1,1,1,3,1
907052,5,1.6,1,39.37,0,0,1,2,0,1
907053,9,3.2,0,0.0,0,0,1,1,0,0
907054,5,2.1,0,0.0,0,1,1,7,4,0
907055,3,0.6,0,0.0,0,0,0,17,0,0
907056,7,10.6,3,120.43,0,1,0,19,2,0
907057,6,1.3,1,31.15,0,1,0,0,2,0
907058,10,5.2,2,36.24,0,1,1,18,2,0
907059,9,3.8,3,116.65,0,0,1,17,0,0
907060,14,1.5,2,80.9,1,0,1,0,0,1
907061,7,2.3,1,23.01,0,0,0,14,0,1
907062,4,2.8,0,0.0,1,0,0,22,0,0
907063,5,11.1,1,38.59,0,1,1,7,1,0
907064,3,1.8,1,48.34,0,1,1,22,4,0
907065,6,1.0,1,38.74,0,0,1,4,0,0
907066,7,3.8,1,43.45,0,0,1,5,0,0
907067,9,1.3,3,99.77,0,1,0,17,1,1
907068,8,1.3,1,31.3,0,1,0,23,1,1
907069,10,0.9,1,33.38,0,1,0,23,1,1
907070,5,3.4,1,29.61,0,1,1,2,2,1
907071,5,1.9,3,96.45,0,0,1,22,0,1
907072,4,1.5,2,82.49,0,1,0,11,1,1
907073,8,9.5,5,207.75,1,0,1,19,0,0
907074,6,0.5,0,0.0,0,0,1,21,0,0
907075,3,1.6,3,116.21,0,0,0,2,0,0
907076,8,0.9,0,0.0,1,0,1,3,0,0
907077,7,9.3,2,101.57,0,1,1,8,2,1
907078,6,5.8,0,0.0,0,0,1,22,0,0
907079,6,6.0,0,0.0,0,1,0,22,1,0
907080,6,4.0,0,0.0,0,1,1,13,3,1
907081,6,1.4,1,36.85,1,0,1,19,0,0
907082,11,2.6,1,27.67,0,1,0,23,1,1
907083,7,0.7,0,0.0,1,0,1,7,0,0
907084,7,3.0,1,36.05,0,1,1,18,1,0
907085,10,9.9,3,93.87,0,1,0,12,2,0
907086,9,1.2,0,0.0,0,0,1,13,0,0
907087,6,0.8,3,67.83,0,1,1,6,3,1
907088,4,1.9,0,0.0,0,1,0,22,1,1
907089,9,5.6,1,28.01,0,0,1,15,0,0
907090,9,2.0,1,12.27,0,1,1,11,2,0
907091,7,1.6,3,135.29,1,1,1,16,3,1
907092,11,2.0,2,94.9,0,1,0,1,1,0
907093,7,4.7,0,0.0,0,0,1,22,0,0
907094,6,0.2,0,0.0,1,0,0,8,0,1
907095,7,5.1,2,65.43,0,1,1,0,3,0
907096,7,3.5,3,121.34,0,0,1,21,0,0
907097,7,5.6,1,49.96,0,0,1,6,0,0
907098,8,4.1,1,61.09,0,1,1,17,1,0
907099,1,3.7,4,140.58,0,1,1,11,0,1
907100,4,0.6,1,36.87,0,0,0,8,0,0
907101,14,9.8,1,40.86,1,0,0,15,0,0
907102,10,3.8,3,83.91,0,0,0,9,0,1
907103,5,4.0,4,103.22,0,0,0,19,0,0
907104,9,0.8,1,45.62,0,0,1,12,0,1
907105,4,6.6,1,43.16,0,1,1,2,0,0
907106,2,6.1,0,0.0,0,0,1,3,0,0
907107,6,0.1,3,48.57,0,1,1,12,3,1
907108,6,12.6,1,9.35,0,1,1,11,2,0
907109,5,2.8,0,0.0,0,1,1,19,0,0
907110,4,0.1,0,0.0,0,1,1,8,1,0
907111,7,3.7,1,32.06,0,0,1,3,0,0
907112,4,0.5,2,91.59,1,1,0,4,2,1
907113,7,2.7,1,37.6,1,0,1,10,0,0
907114,6,7.2,3,33.85,0,1,1,23,0,0
907115,4,2.1,1,58.99,0,0,0,7,0,0
907116,8,4.6,1,5.0,1,0,0,4,0,0
907117,4,3.5,0,0.0,0,0,0,6,0,1
907118,5,4.5,1,23.01,1,0,1,19,0,0
907119,10,1.2,1,40.83,0,1,1,6,0,0
907120,6,8.3,2,39.15,0,1,1,11,2,1
907121,2,2.0,1,42.94,0,1,0,2,2,0
907122,9,4.6,0,0.0,0,1,1,18,2,1
907123,4,0.4,1,43.66,1,1,1,2,1,1
907124,3,0.3,1,6.28,1,0,1,14,0,1
907125,6,0.1,0,0.0,0,0,0,22,0,0
907126,6,2.1,2,86.78,1,1,1,18,1,1
907127,5,0.7,0,0.0,0,1,1,18,0,0
907128,12,0.9,2,77.45,0,1,1,23,1,1
907129,5,4.4,2,76.66,0,0,0,4,0,1
907130,4,1.0,1,38.0,0,1,1,13,1,1
907131,5,6.0,2,61.32,0,1,1,12,1,1
907132,4,5.9,1,43.74,0,0,0,18,0,0
907133,7,4.1,1,39.18,1,1,1,18,3,1
907134,3,0.4,3,115.44,1,0,1,5,0,1
907135,4,9.5,1,28.06,1,1,0,7,0,1
907136,6,1.7,3,69.56,1,1,1,11,1,1
907137,3,6.0,2,81.48,0,1,1,1,2,0
907138,3,0.1,1,26.53,0,0,0,22,0,1
907139,6,16.0,0,0.0,0,1,1,11,3,0
907140,3,1.4,2,118.91,0,1,0,13,3,1
907141,5,1.3,2,53.05,0,0,1,20,0,0
907142,7,1.0,1,25.13,0,0,1,22,0,0
907143,9,6.7,3,120.94,0,0,1,6,0,0
907144,5,13.8,4,154.62,1,0,0,15,0,1
907145,10,0.4,1,34.62,0,0,1,13,0,1
907146,1,0.3,0,0.0,0,0,1,16,0,0
907147,7,4.4,2,86.96,1,1,1,3,3,1
907148,5,1.0,1,25.74,0,1,1,3,4,0
907149,6,0.3,3,74.24,0,1,1,3,1,1
907150,8,1.3,0,0.0,0,0,1,2,0,0
907151,5,6.8,4,58.91,0,1,1,18,0,1
907152,1,0.2,1,23.56,1,1,0,16,1,1
907153,5,0.8,1,30.98,0,1,1,5,2,1
907154,4,1.6,0,0.0,0,1,0,11,2,0
907155,6,0.8,2,84.74,0,0,1,8,0,0
907156,7,6.7,3,121.89,0,0,0,15,0,0
907157,6,0.3,3,97.93,0,0,0,21,0,1
907158,7,0.3,0,0.0,0,0,0,12,0,0
907159,6,9.3,1,20.74,0,0,1,15,0,0
907160,9,3.7,3,95.99,1,1,1,13,1,1
907161,10,4.6,1,39.1,0,0,1,11,0,0
907162,9,2.0,0,0.0,0,0,1,14,0,0
907163,8,25.0,0,0.0,0,1,1,12,1,0
907164,7,0.8,1,17.7,0,0,0,0,0,0
907165,5,4.2,2,61.89,0,0,1,5,0,1
907166,1,0.3,3,158.14,0,0,1,10,0,1
907167,6,3.1,0,0.0,0,0,0,11,0,0
907168,5,0.3,0,0.0,0,0,0,3,0,0
907169,2,2.5,1,52.06,0,0,1,17,0,0
907170,3,0.8,0,0.0,0,0,1,3,0,0
907171,7,0.1,1,21.2,0,0,1,13,0,0
907172,7,0.8,2,104.44,0,1,0,8,5,0
907173,8,2.1,3,101.57,1,0,1,17,0,1
907174,10,3.8,4,69.2,0,0,1,10,0,1
907175,5,6.0,1,46.46,0,1,0,17,1,0
907176,7,14.9,0,0.0,0,1,1,14,1,0
907177,8,3.1,1,52.9,1,1,1,7,1,1
907178,9,4.8,1,41.01,0,1,1,22,1,1
907179,5,1.8,0,0.0,1,0,0,15,0,0
907180,11,2.7,1,41.27,0,1,1,0,1,1
907181,3,8.4,2,46.86,0,0,1,13,0,0
907182,3,1.0,5,241.91,0,1,1,17,1,1
907183,4,7.5,0,0.0,0,0,1,8,0,0
907184,6,5.3,3,171.71,0,1,0,18,2,1
907185,5,2.2,0,0.0,0,0,0,8,0,0
907186,6,2.3,1,32.21,1,1,1,13,3,0
907187,7,0.6,1,22.02,0,1,0,23,0,1
907188,7,4.6,2,87.45,0,1,0,0,2,1
907189,5,3.4,4,231.33,0,0,1,19,0,0
907190,4,5.4,2,89.28,0,0,1,5,0,0
907191,8,0.5,3,108.08,0,0,1,16,0,0
907192,5,0.3,1,29.63,0,0,0,0,0,1
907193,3,9.6,2,54.33,0,0,0,16,0,0
907194,6,2.1,1,49.73,0,1,0,13,2,0
907195,5,2.1,2,54.94,0,0,0,22,0,0
907196,6,4.3,1,10.02,0,1,0,6,3,0
907197,7,0.7,0,0.0,0,1,1,3,3,1
907198,9,0.1,0,0.0,0,0,1,7,0,0
907199,7,8.9,0,0.0,0,1,1,5,4,1
907200,11,1.5,1,27.04,0,0,0,20,0,0
907201,5,8.3,0,0.0,0,0,1,19,0,0
907202,2,4.5,2,42.45,0,1,1,0,0,1
907203,6,11.8,0,0.0,0,1,1,19,3,0
907204,3,0.6,4,160.87,0,1,1,21,4,0
907205,8,3.4,0,0.0,0,1,0,21,1,1
907206,6,3.4,1,20.96,0,0,1,20,0,0
907207,7,7.9,0,0.0,1,0,1,20,0,0
907208,6,0.7,4,126.63,0,0,0,14,0,1
907209,7,11.1,3,96.37,0,0,1,3,0,0
907210,9,6.3,0,0.0,0,0,1,0,0,0
907211,3,3.1,1,38.4,0,1,1,3,1,1
907212,8,3.4,3,80.06,0,0,1,15,0,0
907213,6,2.0,1,38.59,0,0,0,6,0,1
907214,12,1.8,1,28.05,0,1,1,18,1,0
907215,5,2.0,1,33.59,0,0,1,7,0,0
907216,4,0.1,0,0.0,0,1,0,3,1,1
907217,4,0.6,1,13.29,0,1,1,3,1,0
907218,4,2.7,0,0.0,0,0,1,22,0,0
907219,9,11.8,3,143.49,1,1,1,9,0,1
907220,8,1.4,0,0.0,0,0,1,7,0,0
907221,6,2.3,3,60.62,0,0,1,17,0,0
907222,6,9.9,1,19.1,0,0,1,1,0,0
907223,2,13.6,3,135.59,0,1,1,15,0,1
907224,4,3.2,0,0.0,0,1,1,17,1,1
907225,9,6.2,1,36.9,0,0,0,19,0,0
907226,4,1.9,1,45.25,0,0,1,22,0,0
907227,1,9.7,3,129.24,0,1,1,1,3,0
907228,4,0.2,2,73.06,0,1,0,5,5,0
907229,6,5.6,2,103.52,0,1,1,0,4,1
907230,6,2.7,1,55.63,0,1,0,2,0,1
907231,3,13.8,1,50.4,0,0,0,21,0,0
907232,2,1.8,0,0.0,1,1,1,11,1,0
907233,6,1.2,0,0.0,0,0,0,8,0,0
907234,3,2.7,4,142.33,1,1,1,8,2,1
907235,5,6.4,3,131.98,1,1,0,4,4,1
907236,2,2.0,3,84.83,1,1,1,2,1,1
907237,5,0.3,3,102.86,1,0,0,5,0,1
907238,1,1.6,0,0.0,0,1,1,1,5,0
907239,7,8.4,1,34.15,1,1,0,9,0,0
907240,4,15.0,2,50.3,0,1,1,0,2,1
907241,8,0.6,2,64.82,0,0,1,16,0,0
907242,9,1.8,1,30.29,1,0,1,16,0,0
907243,6,3.0,2,95.73,0,1,1,9,0,0
907244,8,9.2,0,0.0,0,0,1,12,0,0
907245,7,6.7,3,125.7,0,1,1,15,3,0
907246,11,1.1,2,34.56,0,0,1,10,0,1
907247,8,0.5,0,0.0,0,1,0,1,0,0
907248,4,0.2,1,45.52,1,1,0,15,2,1
907249,11,0.7,2,62.17,0,0,1,15,0,0
907250,8,1.1,1,44.21,0,0,1,7,0,0
907251,3,4.5,1,46.26,1,1,0,8,0,1
907252,5,0.8,1,15.61,0,1,1,13,3,0
907253,9,0.3,2,93.09,0,1,0,9,2,1
907254,8,3.4,1,32.45,1,1,1,18,1,1
907255,8,1.0,1,18.57,0,1,0,15,4,0
907256,6,3.5,2,73.84,1,1,0,10,4,1
907257,5,2.6,1,30.37,0,1,1,11,3,0
907258,5,1.4,1,45.24,0,1,1,21,2,1
907259,5,4.4,2,84.73,0,1,1,18,3,0
907260,4,0.6,1,41.54,0,1,0,20,2,0
907261,10,9.8,1,25.64,0,0,0,11,0,0
907262,4,5.0,2,60.63,1,1,0,19,1,1
907263,3,5.6,0,0.0,1,0,1,19,0,0
907264,9,8.0,1,42.79,0,1,1,16,2,0
907265,4,6.6,1,51.52,0,1,0,8,0,0
907266,4,1.8,1,41.58,0,0,1,17,0,0
907267,7,3.6,2,50.09,0,0,0,22,0,1
907268,11,1.3,0,0.0,0,0,0,15,0,0
907269,7,2.4,2,79.87,0,0,1,2,0,0
907270,7,2.2,2,97.87,0,1,1,7,1,0
907271,8,8.4,3,101.15,0,0,1,1,0,0
907272,5,6.7,0,0.0,1,1,1,8,1,1
907273,5,26.8,0,0.0,0,1,1,22,1,0
907274,9,12.1,1,28.45,0,0,1,6,0,0
907275,3,5.9,2,87.41,0,0,0,20,0,0
907276,5,4.0,1,6.26,0,1,0,20,0,1
907277,8,11.2,2,96.14,0,1,1,18,2,0
907278,5,3.0,1,39.63,0,1,1,15,1,0
907279,3,3.0,1,36.04,0,1,1,15,5,0
907280,2,3.3,0,0.0,0,1,1,11,0,0
907281,11,0.6,1,46.36,0,0,1,8,0,0
907282,2,3.0,0,0.0,0,0,1,9,0,0
907283,8,2.0,1,32.02,0,1,1,4,2,0
907284,4,1.3,4,116.57,0,0,1,18,0,0
907285,6,3.3,3,94.51,0,0,1,16,0,0
907286,8,13.0,2,88.0,0,0,1,3,0,0
907287,3,1.3,0,0.0,0,1,1,23,1,0
907288,4,2.4,1,41.9,0,1,1,12,2,1
907289,6,13.3,1,31.89,1,0,1,9,0,0
907290,5,7.4,1,48.15,0,1,0,21,3,0
907291,6,1.3,3,63.93,1,0,0,20,0,1
907292,6,1.4,2,98.35,0,1,1,17,1,1
907293,9,8.4,2,101.66,0,0,1,21,0,1
907294,8,10.3,0,0.0,0,0,1,19,0,0
907295,4,1.1,2,112.21,1,0,1,10,0,1
907296,4,4.1,4,188.08,0,0,0,12,0,0
907297,5,1.5,3,105.11,0,0,1,10,0,0
907298,9,4.6,1,30.91,0,0,1,13,0,0
907299,1,2.7,0,0.0,0,1,1,6,2,0
907300,4,7.4,3,82.02,0,1,1,12,2,0
907301,9,2.4,3,157.2,0,0,1,0,0,1
907302,3,1.8,2,56.53,1,1,1,5,2,1
907303,6,0.1,1,64.57,0,0,1,16,0,0
907304,5,27.3,3,115.77,0,1,1,18,1,1
907305,5,1.0,1,19.1,0,1,1,21,3,0
907306,8,1.4,2,101.41,0,1,0,18,3,1
907307,9,1.6,0,0.0,1,1,0,2,2,1
907308,8,3.2,0,0.0,0,0,0,10,0,0
907309,7,2.0,0,0.0,0,1,0,5,2,0
907310,8,4.5,1,67.87,0,0,1,23,0,0
907311,6,4.2,3,124.08,0,1,0,21,1,1
907312,5,1.0,3,128.37,1,0,0,9,0,0
907313,9,0.5,0,0.0,0,0,1,12,0,0
907314,5,1.6,1,42.48,0,0,1,12,0,0
907315,2,9.0,5,156.86,0,1,1,0,0,1
907316,6,0.8,2,69.95,0,1,0,21,3,1
907317,7,7.0,2,65.47,0,0,0,10,0,0
907318,6,2.6,1,35.09,0,1,1,4,1,0
907319,7,3.5,2,41.18,0,1,0,18,1,0
907320,6,0.2,2,93.32,0,1,0,21,1,1
907321,8,0.4,2,72.63,0,0,1,8,0,0
907322,8,2.5,2,87.27,0,1,0,5,3,1
907323,7,1.0,3,123.15,0,1,1,15,2,1
907324,10,1.3,0,0.0,0,0,1,10,0,0
907325,8,0.1,1,40.51,0,0,1,10,0,0
907326,5,4.2,0,0.0,0,1,1,16,5,1
907327,7,0.9,4,99.4,0,0,1,3,0,0
907328,10,3.5,0,0.0,0,1,1,23,1,0
907329,5,5.9,0,0.0,1,0,1,10,0,0
907330,5,1.6,2,79.68,1,0,1,15,0,1
907331,6,0.4,2,66.61,0,1,0,1,2,1
907332,10,1.7,3,42.69,0,1,1,14,1,0
907333,3,7.8,2,46.63,0,0,0,2,0,0
907334,7,2.2,1,42.52,0,1,0,16,2,0
907335,6,7.7,2,80.79,1,1,1,15,1,1
907336,9,1.6,1,63.73,0,0,1,7,0,0
907337,2,3.3,0,0.0,1,0,1,19,0,0
907338,4,0.7,0,0.0,0,1,1,23,0,1
907339,5,2.7,1,52.52,0,1,0,0,1,1
907340,3,4.2,2,95.19,0,1,1,1,1,1
907341,3,0.5,1,25.88,0,1,1,9,3,0
907342,6,4.5,0,0.0,0,1,1,9,2,0
907343,6,0.3,3,116.62,0,1,0,8,1,0
907344,10,2.4,0,0.0,0,1,0,23,4,1
907345,4,2.4,1,38.87,0,1,0,7,0,0
907346,1,3.8,0,0.0,0,1,0,5,2,1
907347,10,0.6,0,0.0,0,1,0,4,2,0
907348,7,1.2,2,66.46,1,1,0,13,4,1
907349,6,2.2,0,0.0,0,1,1,21,1,0
907350,7,7.2,3,104.22,0,0,1,13,0,1
907351,4,1.7,5,138.0,0,1,0,12,1,1
907352,10,7.9,0,0.0,0,1,1,20,3,0
907353,6,0.9,2,65.49,0,1,0,15,3,0
907354,3,1.3,2,49.11,0,0,1,2,0,0
907355,4,0.8,0,0.0,0,1,0,0,1,1
907356,3,3.1,3,97.89,0,1,1,1,1,1
907357,4,0.3,0,0.0,0,1,0,16,2,0
907358,7,1.2,3,138.05,1,1,1,3,0,1
907359,7,0.2,1,45.02,0,1,1,1,2,0
907360,6,0.6,2,28.22,1,0,0,7,0,1
907361,7,2.7,4,176.67,0,1,1,17,4,0
907362,7,7.7,3,138.15,0,1,0,20,1,1
907363,4,1.2,2,31.31,0,0,1,15,0,0
907364,5,0.4,1,25.01,0,1,0,8,1,0
907365,5,7.6,2,52.11,1,0,1,2,0,1
907366,5,1.1,0,0.0,0,0,1,0,0,0
907367,9,1.3,2,99.37,1,0,1,3,0,1
907368,3,7.0,0,0.0,0,1,0,15,1,1
907369,4,3.1,1,21.16,0,1,1,13,4,0
907370,4,6.8,0,0.0,0,0,1,11,0,0
907371,3,1.2,2,30.81,0,0,1,14,0,0
907372,4,1.6,1,26.46,0,1,1,21,3,0
907373,7,5.2,4,109.48,0,1,1,5,0,1
907374,1,2.2,0,0.0,0,0,0,13,0,0
907375,6,1.4,3,126.51,0,1,1,6,2,1
907376,6,0.5,1,37.79,0,1,0,5,3,1
907377,3,7.8,1,27.04,0,1,1,23,0,0
907378,7,0.8,2,67.54,0,1,1,18,2,0
907379,8,1.9,3,75.28,0,0,0,15,0,1
907380,6,1.4,0,0.0,0,1,1,20,1,1
907381,8,16.2,2,63.9,1,1,1,8,1,1
907382,3,1.8,6,264.62,0,1,1,6,4,1
907383,9,0.1,0,0.0,0,1,0,1,1,1
907384,5,0.3,1,25.04,0,1,1,14,0,0
907385,6,1.0,2,70.44,0,0,1,14,0,0
907386,5,0.1,0,0.0,0,1,0,9,1,0
907387,8,0.6,3,100.07,0,1,1,15,5,1
907388,5,0.4,2,61.42,1,1,1,2,2,1
907389,4,3.4,1,47.06,0,0,0,16,0,1
907390,2,0.4,3,128.19,1,1,0,13,3,0
907391,7,4.4,1,34.53,0,1,1,5,6,0
907392,4,1.9,0,0.0,1,1,0,14,2,1
907393,7,2.6,0,0.0,0,1,1,8,1,0
907394,9,5.8,2,74.5,1,1,0,7,2,1
907395,5,3.1,1,42.34,0,1,1,10,3,1
907396,5,7.5,0,0.0,0,0,0,14,0,0
907397,4,1.8,0,0.0,1,0,0,5,0,0
907398,4,0.7,3,92.85,0,0,0,10,0,0
907399,4,8.2,3,42.31,0,1,0,16,1,1
907400,7,0.9,3,122.64,1,1,0,11,1,1
907401,8,9.3,0,0.0,0,0,1,8,0,0
907402,11,2.2,0,0.0,0,0,0,22,0,0
907403,12,1.5,2,90.17,0,0,1,7,0,0
907404,9,5.2,0,0.0,0,0,0,21,0,0
907405,6,1.0,3,126.03,0,1,1,13,2,1
907406,6,4.8,2,60.17,1,1,1,1,1,1
907407,7,0.8,3,42.71,0,1,1,4,3,1
907408,7,0.9,1,42.48,0,0,1,11,0,0
907409,6,0.2,3,106.94,0,1,1,18,2,1
907410,4,2.6,3,76.92,0,0,1,16,0,0
907411,12,3.0,1,28.78,0,1,1,19,1,0
907412,7,1.5,0,0.0,0,1,0,1,1,1
907413,3,9.0,0,0.0,1,0,1,19,0,0
907414,2,5.6,0,0.0,0,0,1,14,0,0
907415,8,8.5,2,95.36,0,1,0,5,3,1
907416,7,3.9,0,0.0,0,1,0,8,4,1
907417,3,4.7,1,22.59,0,1,1,5,2,0
907418,9,3.6,1,36.29,0,1,0,11,2,1
907419,12,9.2,2,85.75,0,0,0,1,0,1
907420,7,4.1,2,67.27,0,1,1,6,0,1
907421,3,2.2,2,76.41,0,0,1,1,0,0
907422,8,4.2,1,41.72,0,0,0,19,0,0
907423,7,3.8,2,93.26,1,1,0,11,2,0
907424,5,5.7,0,0.0,0,1,0,19,1,0
907425,10,4.0,4,122.49,0,1,0,21,4,1
907426,11,1.7,0,0.0,0,0,1,2,0,0
907427,9,0.1,0,0.0,0,0,1,14,0,1
907428,7,0.3,0,0.0,0,1,1,22,0,0
907429,10,2.8,0,0.0,0,0,0,15,0,0
907430,10,0.3,2,25.41,0,0,0,0,0,1
907431,8,1.9,2,87.15,0,1,1,0,0,1
907432,3,3.9,3,122.85,0,0,0,1,0,1
907433,7,7.0,0,0.0,1,0,1,8,0,0
907434,4,0.5,1,39.63,0,0,0,18,0,0
907435,8,0.9,1,51.92,1,1,0,19,0,1
907436,7,1.4,2,39.63,0,1,1,15,2,0
907437,8,1.3,0,0.0,0,0,1,12,0,1
907438,7,3.5,3,71.48,0,1,1,17,2,1
907439,5,2.1,2,41.67,0,1,0,9,0,0
907440,9,9.2,2,63.56,0,1,1,12,6,1
907441,6,10.1,1,51.42,0,0,0,8,0,0
907442,3,6.1,0,0.0,0,1,1,2,3,0
907443,4,1.6,1,33.35,1,0,0,2,0,0
907444,5,8.8,1,17.27,0,0,0,2,0,0
907445,1,4.5,0,0.0,0,0,1,2,0,0
907446,1,1.2,1,24.75,0,0,1,12,0,1
907447,7,1.5,5,147.68,0,0,0,9,0,1
907448,2,4.8,3,137.42,0,1,0,13,2,1
907449,5,9.5,3,80.48,0,1,1,8,2,1
907450,12,1.9,6,240.55,0,1,1,6,2,1
907451,8,1.6,3,116.29,1,0,1,8,0,1
907452,4,2.0,0,0.0,0,0,1,4,0,1
907453,5,1.4,1,22.72,0,0,1,20,0,0
907454,7,0.4,3,111.43,0,0,0,16,0,0
907455,7,10.1,2,65.66,0,0,1,23,0,0
907456,8,0.6,2,63.46,0,0,0,8,0,0
907457,7,0.6,1,43.63,0,1,0,5,1,1
907458,7,2.7,2,39.69,0,1,1,14,2,1
907459,5,0.6,1,27.14,1,1,1,8,1,1
907460,7,1.7,1,34.85,1,0,1,23,0,0
907461,9,9.8,1,53.27,0,1,0,5,0,1
907462,9,1.2,2,26.54,0,0,1,4,0,1
907463,5,4.6,0,0.0,1,1,1,10,3,1
907464,8,3.4,0,0.0,0,1,0,15,2,1
907465,6,0.5,0,0.0,0,0,1,10,0,0
907466,5,1.9,0,0.0,0,0,1,14,0,0
907467,4,4.3,1,32.52,0,0,0,22,0,0
907468,6,2.8,0,0.0,0,0,1,12,0,0
907469,3,0.1,1,29.99,0,1,0,2,3,0
907470,3,4.3,1,42.57,0,1,1,17,2,0
907471,2,0.4,1,39.87,0,1,0,6,2,1
907472,4,0.7,0,0.0,0,1,0,18,3,0
907473,3,3.0,1,45.73,0,0,1,4,0,0
907474,4,3.4,3,192.56,0,0,0,2,0,1
907475,6,4.3,2,50.98,0,1,1,21,6,0
907476,6,8.4,4,165.25,0,0,1,4,0,1
907477,11,2.9,1,35.62,1,0,1,18,0,0
907478,11,4.8,1,48.02,0,1,1,0,1,0
907479,8,11.1,2,56.79,0,0,1,13,0,0
907480,6,1.5,2,94.12,0,0,1,23,0,0
907481,5,6.7,2,67.49,1,1,0,1,0,1
907482,9,9.9,3,96.71,0,1,1,13,4,1
907483,8,2.0,0,0.0,1,1,1,22,3,0
907484,2,2.1,1,36.91,1,0,0,11,0,1
907485,10,15.9,3,72.56,1,0,1,14,0,0
907486,5,0.1,2,70.78,1,1,1,17,0,1
907487,2,0.9,1,51.08,1,1,1,23,3,1
907488,3,0.6,0,0.0,1,0,0,10,0,0
907489,7,2.6,0,0.0,0,1,0,16,1,0
907490,7,1.1,0,0.0,0,0,1,23,0,0
907491,10,1.1,1,34.66,0,1,0,22,3,1
907492,7,5.1,1,32.2,0,0,1,13,0,0
907493,8,5.8,3,105.38,0,0,1,4,0,0
907494,5,3.1,1,23.84,1,0,1,8,0,1
907495,7,1.8,1,32.53,0,1,1,22,3,0
907496,4,2.0,2,110.96,0,1,1,16,3,1
907497,4,3.5,5,167.4,0,1,0,9,1,1
907498,6,0.4,0,0.0,0,0,1,13,0,0
907499,10,8.1,5,119.0,0,1,1,5,1,1
907500,6,1.0,0,0.0,0,1,0,17,2,0
907501,7,4.9,1,22.34,0,1,1,9,2,1
907502,4,2.5,1,32.63,0,0,0,16,0,0
907503,8,0.2,0,0.0,0,1,0,17,1,0
907504,5,1.7,1,35.29,0,0,0,15,0,0
907505,5,1.4,3,110.75,0,1,1,11,2,1
907506,8,0.1,0,0.0,0,1,1,7,1,0
907507,9,0.3,0,0.0,0,1,1,0,4,1
907508,10,8.7,2,53.59,1,0,1,7,0,0
907509,6,1.4,1,43.06,0,0,1,3,0,0
907510,3,1.2,2,56.97,0,0,1,20,0,0
907511,5,4.9,1,51.54,0,1,1,14,4,0
907512,4,2.5,4,208.59,0,1,0,8,1,1
907513,2,1.4,1,35.66,0,1,1,10,1,0
907514,3,0.2,1,53.51,0,1,1,10,0,0
907515,8,0.6,1,52.39,0,1,1,6,2,0
907516,7,1.1,2,79.6,0,0,0,16,0,1
907517,5,0.8,2,48.71,0,1,1,0,1,0
